Datum;Volume;Open;Hoog;Laag;Slot
9-2-1995;Null;187,6063;188,8224;187,3975;Null
8-2-1995;Null;187,6744;187,7198;187,0709;Null
7-2-1995;Null;187,8695;188,4141;187,7606;Null
6-2-1995;Null;188,1554;188,6228;187,5246;Null
3-2-1995;Null;186,127;187,2342;185,9455;Null
2-2-1995;Null;185,9228;186,2677;185,6233;Null
1-2-1995;Null;185,9636;186,481;185,6777;Null
31-1-1995;Null;186,0907;186,4355;185,0969;Null
30-1-1995;Null;187,3749;187,3749;186,6034;Null
27-1-1995;Null;186,49;187,4702;186,3765;Null
26-1-1995;Null;185,4372;186,4628;185,4372;Null
25-1-1995;Null;185,0425;185,1967;183,9625;Null
24-1-1995;Null;185,0288;185,4781;184,6704;Null
23-1-1995;Null;185,7231;185,8456;183,368;Null
20-1-1995;Null;186,1905;187,0255;186,1134;Null
19-1-1995;Null;188,6863;188,8134;187,3749;Null
18-1-1995;Null;187,6381;188,1372;187,1934;Null
17-1-1995;Null;188,6772;189,1083;187,6744;Null
16-1-1995;Null;188,3142;188,9087;188,1872;Null
13-1-1995;Null;186,6806;187,511;186,1134;Null
12-1-1995;Null;187,2841;187,4021;186,0272;Null
11-1-1995;Null;186,8349;186,8349;186,8349;186,8349
10-1-1995;Null;187,3931;187,3931;187,3931;187,3931
9-1-1995;Null;188,101;188,101;188,101;188,101
6-1-1995;Null;188,3959;188,3959;188,3959;188,3959
5-1-1995;Null;188,1736;188,1736;188,1736;188,1736
4-1-1995;Null;189,3988;189,3988;189,3988;189,3988
3-1-1995;Null;189,1447;189,1447;189,1447;189,1447
2-1-1995;Null;189,3126;189,3126;189,3126;189,3126
30-12-1994;Null;188,0783;188,0783;188,0783;188,0783
29-12-1994;Null;188,0783;188,0783;188,0783;188,0783
28-12-1994;Null;188,2326;188,2326;188,2326;188,2326
27-12-1994;Null;189,662;189,662;189,662;189,662
26-12-1994;Null;188,0465;188,0465;188,0465;188,0465
23-12-1994;Null;188,0465;188,0465;188,0465;188,0465
22-12-1994;Null;188,4776;188,4776;188,4776;188,4776
21-12-1994;Null;187,5701;187,5701;187,5701;187,5701
20-12-1994;Null;186,3403;186,3403;186,3403;186,3403
19-12-1994;Null;186,4356;186,4356;186,4356;186,4356
16-12-1994;Null;185,3148;185,3148;185,3148;185,3148
15-12-1994;Null;185,0017;185,0017;185,0017;185,0017
14-12-1994;Null;184,7748;184,7748;184,7748;184,7748
13-12-1994;Null;184,6023;184,6023;184,6023;184,6023
12-12-1994;Null;183,5496;183,5496;183,5496;183,5496
9-12-1994;Null;184,38;184,38;184,38;184,38
8-12-1994;Null;185,7277;185,7277;185,7277;185,7277
7-12-1994;Null;186,0907;186,0907;186,0907;186,0907
6-12-1994;Null;186,5853;186,5853;186,5853;186,5853
5-12-1994;Null;187,5701;187,5701;187,5701;187,5701
2-12-1994;Null;186,0544;186,0544;186,0544;186,0544
1-12-1994;Null;185,224;185,224;185,224;185,224
30-11-1994;Null;185,7776;185,7776;185,7776;185,7776
29-11-1994;Null;184,5706;184,5706;184,5706;184,5706
28-11-1994;Null;185,342;185,342;185,342;185,342
25-11-1994;Null;184,439;184,439;184,439;184,439
24-11-1994;Null;184,6023;184,6023;184,6023;184,6023
23-11-1994;Null;182,4196;182,4196;182,4196;182,4196
22-11-1994;Null;184,4344;184,4344;184,4344;184,4344
21-11-1994;Null;186,5899;186,5899;186,5899;186,5899
18-11-1994;Null;185,9818;185,9818;185,9818;185,9818
17-11-1994;Null;186,9484;186,9484;186,9484;186,9484
16-11-1994;Null;187,0028;187,0028;187,0028;187,0028
15-11-1994;Null;187,0527;187,0527;187,0527;187,0527
14-11-1994;Null;185,5598;185,5598;185,5598;185,5598
11-11-1994;Null;185,0017;185,0017;185,0017;185,0017
10-11-1994;Null;186,3857;186,3857;186,3857;186,3857
9-11-1994;Null;187,4158;187,4158;187,4158;187,4158
8-11-1994;Null;185,0017;185,0017;185,0017;185,0017
7-11-1994;Null;185,2921;185,2921;185,2921;185,2921
4-11-1994;Null;186,3948;186,3948;186,3948;186,3948
3-11-1994;Null;186,2132;186,2132;186,2132;186,2132
2-11-1994;Null;184,1213;184,1213;184,1213;184,1213
1-11-1994;Null;186,1633;186,1633;186,1633;186,1633
31-10-1994;Null;187,2388;187,2388;187,2388;187,2388
28-10-1994;Null;185,6188;185,6188;185,6188;185,6188
27-10-1994;Null;183,2682;183,2682;183,2682;183,2682
26-10-1994;Null;181,1264;181,1264;181,1264;181,1264
25-10-1994;Null;180,6953;180,6953;180,6953;180,6953
24-10-1994;Null;182,1156;182,1156;182,1156;182,1156
21-10-1994;Null;181,444;181,444;181,444;181,444
20-10-1994;Null;183,0413;183,0413;183,0413;183,0413
19-10-1994;Null;183,3317;183,3317;183,3317;183,3317
18-10-1994;Null;184,0079;184,0079;184,0079;184,0079
17-10-1994;Null;185,342;185,342;185,342;185,342
14-10-1994;Null;185,2149;185,2149;185,2149;185,2149
13-10-1994;Null;184,8292;184,8292;184,8292;184,8292
12-10-1994;Null;182,5558;182,5558;182,5558;182,5558
11-10-1994;Null;183,3771;183,3771;183,3771;183,3771
10-10-1994;Null;181,0039;181,0039;181,0039;181,0039
7-10-1994;Null;178,2766;178,2766;178,2766;178,2766
6-10-1994;Null;177,3282;177,3282;177,3282;177,3282
5-10-1994;Null;177,0333;177,0333;177,0333;177,0333
4-10-1994;Null;180,8269;180,8269;180,8269;180,8269
3-10-1994;Null;180,9585;180,9585;180,9585;180,9585
30-9-1994;Null;182,5422;182,5422;182,5422;182,5422
29-9-1994;Null;183,2864;183,2864;183,2864;183,2864
28-9-1994;Null;183,8309;183,8309;183,8309;183,8309
27-9-1994;Null;181,8116;181,8116;181,8116;181,8116
26-9-1994;Null;181,7254;181,7254;181,7254;181,7254
23-9-1994;Null;183,1502;183,1502;183,1502;183,1502
22-9-1994;Null;181,6754;181,6754;181,6754;181,6754
21-9-1994;Null;182,0067;182,0067;182,0067;182,0067
20-9-1994;Null;182,2154;182,2154;182,2154;182,2154
19-9-1994;Null;184,7294;184,7294;184,7294;184,7294
16-9-1994;Null;184,9517;184,9517;184,9517;184,9517
15-9-1994;Null;186,7805;186,7805;186,7805;186,7805
14-9-1994;Null;186,304;186,304;186,304;186,304
13-9-1994;Null;187,2706;187,2706;187,2706;187,2706
12-9-1994;Null;186,8712;186,8712;186,8712;186,8712
9-9-1994;Null;187,4974;187,4974;187,4974;187,4974
8-9-1994;Null;188,3959;188,3959;188,3959;188,3959
7-9-1994;Null;188,3959;188,3959;188,3959;188,3959
6-9-1994;Null;187,9921;187,9921;187,9921;187,9921
5-9-1994;Null;189,6665;189,6665;189,6665;189,6665
2-9-1994;Null;190,1974;190,1974;190,1974;190,1974
1-9-1994;Null;188,8225;188,8225;188,8225;188,8225
31-8-1994;Null;190,3336;190,3336;190,3336;190,3336
30-8-1994;Null;191,0415;191,0415;191,0415;191,0415
29-8-1994;Null;192,6751;192,6751;192,6751;192,6751
26-8-1994;Null;190,9643;190,9643;190,9643;190,9643
25-8-1994;Null;189,5576;189,5576;189,5576;189,5576
24-8-1994;Null;187,8832;187,8832;187,8832;187,8832
23-8-1994;Null;186,4129;186,4129;186,4129;186,4129
22-8-1994;Null;185,7459;185,7459;185,7459;185,7459
19-8-1994;Null;187,1617;187,1617;187,1617;187,1617
18-8-1994;Null;187,9422;187,9422;187,9422;187,9422
17-8-1994;Null;189,5894;189,5894;189,5894;189,5894
16-8-1994;Null;189,2581;189,2581;189,2581;189,2581
15-8-1994;Null;188,4005;188,4005;188,4005;188,4005
12-8-1994;Null;188,0601;188,0601;188,0601;188,0601
11-8-1994;Null;189,1401;189,1401;189,1401;189,1401
10-8-1994;Null;189,5077;189,5077;189,5077;189,5077
9-8-1994;Null;189,1492;189,1492;189,1492;189,1492
8-8-1994;Null;191,2048;191,2048;191,2048;191,2048
5-8-1994;Null;190,4379;190,4379;190,4379;190,4379
4-8-1994;Null;190,4924;190,4924;190,4924;190,4924
3-8-1994;Null;190,987;190,987;190,987;190,987
2-8-1994;Null;187,021;187,021;187,021;187,021
1-8-1994;Null;187,021;187,021;187,021;187,021
29-7-1994;Null;185,2376;185,2376;185,2376;185,2376
28-7-1994;Null;183,8808;183,8808;183,8808;183,8808
27-7-1994;Null;183,4588;183,4588;183,4588;183,4588
26-7-1994;Null;183,7628;183,7628;183,7628;183,7628
25-7-1994;Null;183,1094;183,1094;183,1094;183,1094
22-7-1994;Null;181,0765;181,0765;181,0765;181,0765
21-7-1994;Null;181,0765;181,0765;181,0765;181,0765
20-7-1994;Null;180,5138;180,5138;180,5138;180,5138
19-7-1994;Null;181,1128;181,1128;181,1128;181,1128
18-7-1994;Null;178,6124;178,6124;178,6124;178,6124
15-7-1994;Null;177,9227;177,9227;177,9227;177,9227
14-7-1994;Null;176,4479;176,4479;176,4479;176,4479
13-7-1994;Null;175,2998;175,2998;175,2998;175,2998
12-7-1994;Null;173,8931;173,8931;173,8931;173,8931
11-7-1994;Null;175,7219;175,7219;175,7219;175,7219
8-7-1994;Null;175,259;175,259;175,259;175,259
7-7-1994;Null;175,259;175,259;175,259;175,259
6-7-1994;Null;174,8687;174,8687;174,8687;174,8687
5-7-1994;Null;176,8382;176,8382;176,8382;176,8382
4-7-1994;Null;176,0667;176,0667;176,0667;176,0667
1-7-1994;Null;174,4876;174,4876;174,4876;174,4876
30-6-1994;Null;174,0429;174,0429;174,0429;174,0429
29-6-1994;Null;173,4802;173,4802;173,4802;173,4802
28-6-1994;Null;172,9901;172,9901;172,9901;172,9901
27-6-1994;Null;171,1205;171,1205;171,1205;171,1205
24-6-1994;Null;173,0854;173,0854;173,0854;173,0854
23-6-1994;Null;175,7854;175,7854;175,7854;175,7854
22-6-1994;Null;173,6798;173,6798;173,6798;173,6798
21-6-1994;Null;170,9345;170,9345;170,9345;170,9345
20-6-1994;Null;173,7252;173,7252;173,7252;173,7252
17-6-1994;Null;178,1632;178,1632;178,1632;178,1632
16-6-1994;Null;179,579;179,579;179,579;179,579
15-6-1994;Null;181,866;181,866;181,866;181,866
14-6-1994;Null;182,1428;182,1428;182,1428;182,1428
13-6-1994;Null;182,279;182,279;182,279;182,279
10-6-1994;Null;184,557;184,557;184,557;184,557
9-6-1994;Null;183,899;183,899;183,899;183,899
8-6-1994;Null;184,4617;184,4617;184,4617;184,4617
7-6-1994;Null;183,908;183,908;183,908;183,908
6-6-1994;Null;184,8474;184,8474;184,8474;184,8474
3-6-1994;Null;182,9097;182,9097;182,9097;182,9097
2-6-1994;Null;181,3941;181,3941;181,3941;181,3941
1-6-1994;Null;180,3867;180,3867;180,3867;180,3867
31-5-1994;Null;181,8615;181,8615;181,8615;181,8615
30-5-1994;Null;182,6102;182,6102;182,6102;182,6102
27-5-1994;Null;182,2517;182,2517;182,2517;182,2517
26-5-1994;Null;183,663;183,663;183,663;183,663
25-5-1994;Null;183,1003;183,1003;183,1003;183,1003
24-5-1994;Null;185,2739;185,2739;185,2739;185,2739
23-5-1994;Null;187,3069;187,3069;187,3069;187,3069
20-5-1994;Null;187,3069;187,3069;187,3069;187,3069
19-5-1994;Null;188,5593;188,5593;188,5593;188,5593
18-5-1994;Null;187,7788;187,7788;187,7788;187,7788
17-5-1994;Null;187,7788;187,7788;187,7788;187,7788
16-5-1994;Null;187,4112;187,4112;187,4112;187,4112
13-5-1994;Null;186,7669;186,7669;186,7669;186,7669
12-5-1994;Null;187,2161;187,2161;187,2161;187,2161
11-5-1994;Null;187,2161;187,2161;187,2161;187,2161
10-5-1994;Null;186,0454;186,0454;186,0454;186,0454
9-5-1994;Null;184,2484;184,2484;184,2484;184,2484
6-5-1994;Null;186,6625;186,6625;186,6625;186,6625
5-5-1994;Null;186,3811;186,3811;186,3811;186,3811
4-5-1994;Null;186,8395;186,8395;186,8395;186,8395
3-5-1994;Null;188,9495;188,9495;188,9495;188,9495
2-5-1994;Null;187,738;187,738;187,738;187,738
29-4-1994;Null;187,4385;187,4385;187,4385;187,4385
28-4-1994;Null;187,738;187,738;187,738;187,738
27-4-1994;Null;189,3716;189,3716;189,3716;189,3716
26-4-1994;Null;189,8707;189,8707;189,8707;189,8707
25-4-1994;Null;188,3006;188,3006;188,3006;188,3006
22-4-1994;Null;190,1838;190,1838;190,1838;190,1838
21-4-1994;Null;188,5048;188,5048;188,5048;188,5048
20-4-1994;Null;188,2462;188,2462;188,2462;188,2462
19-4-1994;Null;188,9768;188,9768;188,9768;188,9768
18-4-1994;Null;191,2366;191,2366;191,2366;191,2366
15-4-1994;Null;192,911;192,911;192,911;192,911
14-4-1994;Null;192,2621;192,2621;192,2621;192,2621
13-4-1994;Null;192,4391;192,4391;192,4391;192,4391
12-4-1994;Null;192,3756;192,3756;192,3756;192,3756
11-4-1994;Null;191,8174;191,8174;191,8174;191,8174
8-4-1994;Null;188,5865;188,5865;188,5865;188,5865
7-4-1994;Null;187,3749;187,3749;187,3749;187,3749
6-4-1994;Null;187,325;187,325;187,325;187,325
5-4-1994;Null;183,9625;183,9625;183,9625;183,9625
4-4-1994;Null;183,2591;183,2591;183,2591;183,2591
31-3-1994;Null;183,2591;183,2591;183,2591;183,2591
30-3-1994;Null;183,6494;183,6494;183,6494;183,6494
29-3-1994;Null;184,6432;184,6432;184,6432;184,6432
28-3-1994;Null;186,4719;186,4719;186,4719;186,4719
25-3-1994;Null;184,6114;184,6114;184,6114;184,6114
24-3-1994;Null;185,1832;185,1832;185,1832;185,1832
23-3-1994;Null;188,4912;188,4912;188,4912;188,4912
22-3-1994;Null;188,0148;188,0148;188,0148;188,0148
21-3-1994;Null;188,8815;188,8815;188,8815;188,8815
18-3-1994;Null;189,789;189,789;189,789;189,789
17-3-1994;Null;192,6297;192,6297;192,6297;192,6297
16-3-1994;Null;192,9655;192,9655;192,9655;192,9655
15-3-1994;Null;193,8867;193,8867;193,8867;193,8867
14-3-1994;Null;192,3574;192,3574;192,3574;192,3574
11-3-1994;Null;189,6484;189,6484;189,6484;189,6484
10-3-1994;Null;191,7675;191,7675;191,7675;191,7675
9-3-1994;Null;190,928;190,928;190,928;190,928
8-3-1994;Null;191,9581;191,9581;191,9581;191,9581
7-3-1994;Null;192,7477;192,7477;192,7477;192,7477
4-3-1994;Null;187,9785;187,9785;187,9785;187,9785
3-3-1994;Null;187,1435;187,1435;187,1435;187,1435
2-3-1994;Null;184,8111;184,8111;184,8111;184,8111
1-3-1994;Null;188,7453;188,7453;188,7453;188,7453
28-2-1994;Null;190,928;190,928;190,928;190,928
25-2-1994;Null;188,6092;188,6092;188,6092;188,6092
24-2-1994;Null;189,8208;189,8208;189,8208;189,8208
23-2-1994;Null;193,2242;193,2242;193,2242;193,2242
22-2-1994;Null;191,5996;191,5996;191,5996;191,5996
21-2-1994;Null;193,0971;193,0971;193,0971;193,0971
18-2-1994;Null;193,7006;193,7006;193,7006;193,7006
17-2-1994;Null;196,446;196,446;196,446;196,446
16-2-1994;Null;195,8561;195,8561;195,8561;195,8561
15-2-1994;Null;195,0801;195,0801;195,0801;195,0801
14-2-1994;Null;194,5719;194,5719;194,5719;194,5719
11-2-1994;Null;197,1085;197,1085;197,1085;197,1085
10-2-1994;Null;198,4472;198,4472;198,4472;198,4472
9-2-1994;Null;198,4835;198,4835;198,4835;198,4835
8-2-1994;Null;198,0932;198,0932;198,0932;198,0932
7-2-1994;Null;194,4131;194,4131;194,4131;194,4131
4-2-1994;Null;198,3473;198,3473;198,3473;198,3473
3-2-1994;Null;197,5441;197,5441;197,5441;197,5441
2-2-1994;Null;198,4744;198,4744;198,4744;198,4744
1-2-1994;Null;197,7302;197,7302;197,7302;197,7302
31-1-1994;Null;199,0779;199,0779;199,0779;199,0779
28-1-1994;Null;195,0257;195,0257;195,0257;195,0257
27-1-1994;Null;193,1788;193,1788;193,1788;193,1788
26-1-1994;Null;193,1379;193,1379;193,1379;193,1379
25-1-1994;Null;193,442;193,442;193,442;193,442
24-1-1994;Null;195,012;195,012;195,012;195,012
21-1-1994;Null;192,2122;192,2122;192,2122;192,2122
20-1-1994;Null;192,8475;192,8475;192,8475;192,8475
19-1-1994;Null;193,9139;193,9139;193,9139;193,9139
18-1-1994;Null;192,9292;192,9292;192,9292;192,9292
17-1-1994;Null;191,9309;191,9309;191,9309;191,9309
14-1-1994;Null;190,869;190,869;190,869;190,869
13-1-1994;Null;188,6137;188,6137;188,6137;188,6137
12-1-1994;Null;188,9314;188,9314;188,9314;188,9314
11-1-1994;Null;192,4073;192,4073;192,4073;192,4073
10-1-1994;Null;192,6842;192,6842;192,6842;192,6842
7-1-1994;Null;192,4119;192,4119;192,4119;192,4119
6-1-1994;Null;192,2077;192,2077;192,2077;192,2077
5-1-1994;Null;191,68;191,68;191,68;191,68
4-1-1994;Null;190,99;190,99;190,99;190,99
3-1-1994;Null;190,76;190,76;190,76;190,76
30-12-1993;Null;187,99;187,99;187,99;187,99
29-12-1993;Null;186,96;186,96;186,96;186,96
28-12-1993;Null;187,12;187,12;187,12;187,12
27-12-1993;Null;188,98;188,98;188,98;188,98
24-12-1993;Null;186,52;186,52;186,52;186,52
23-12-1993;Null;186,58;186,58;186,58;186,58
22-12-1993;Null;185,51;185,51;185,51;185,51
21-12-1993;Null;183,85;183,85;183,85;183,85
20-12-1993;Null;184,2;184,2;184,2;184,2
17-12-1993;Null;181,04;181,04;181,04;181,04
16-12-1993;Null;179,19;179,19;179,19;179,19
15-12-1993;Null;176,61;176,61;176,61;176,61
14-12-1993;Null;177,08;177,08;177,08;177,08
13-12-1993;Null;178,61;178,61;178,61;178,61
10-12-1993;Null;179,28;179,28;179,28;179,28
9-12-1993;Null;179,34;179,34;179,34;179,34
8-12-1993;Null;179,89;179,89;179,89;179,89
7-12-1993;Null;178,33;178,33;178,33;178,33
6-12-1993;Null;177,95;177,95;177,95;177,95
3-12-1993;Null;177,09;177,09;177,09;177,09
2-12-1993;Null;176,29;176,29;176,29;176,29
1-12-1993;Null;176,14;176,14;176,14;176,14
30-11-1993;Null;174,01;174,01;174,01;174,01
29-11-1993;Null;172,9;172,9;172,9;172,9
26-11-1993;Null;173,18;173,18;173,18;173,18
25-11-1993;Null;172,31;172,31;172,31;172,31
24-11-1993;Null;169,19;169,19;169,19;169,19
23-11-1993;Null;169,1;169,1;169,1;169,1
22-11-1993;Null;168,97;168,97;168,97;168,97
19-11-1993;Null;173,12;173,12;173,12;173,12
18-11-1993;Null;173,93;173,93;173,93;173,93
17-11-1993;Null;173,05;173,05;173,05;173,05
16-11-1993;Null;173,65;173,65;173,65;173,65
15-11-1993;Null;173,96;173,96;173,96;173,96
12-11-1993;Null;171,46;171,46;171,46;171,46
11-11-1993;Null;170,1;170,1;170,1;170,1
10-11-1993;Null;171,53;171,53;171,53;171,53
9-11-1993;Null;173,03;173,03;173,03;173,03
8-11-1993;Null;172,7;172,7;172,7;172,7
5-11-1993;Null;173,71;173,71;173,71;173,71
4-11-1993;Null;177,76;177,76;177,76;177,76
3-11-1993;Null;177,73;177,73;177,73;177,73
2-11-1993;Null;175,6;175,6;175,6;175,6
1-11-1993;Null;175,03;175,03;175,03;175,03
29-10-1993;Null;174;174;174;174
28-10-1993;Null;173,63;173,63;173,63;173,63
27-10-1993;Null;170,44;170,44;170,44;170,44
26-10-1993;Null;172,4;172,4;172,4;172,4
25-10-1993;Null;173,24;173,24;173,24;173,24
22-10-1993;Null;173,71;173,71;173,71;173,71
21-10-1993;Null;172,12;172,12;172,12;172,12
20-10-1993;Null;170,32;170,32;170,32;170,32
19-10-1993;Null;168,65;168,65;168,65;168,65
18-10-1993;Null;168,17;168,17;168,17;168,17
15-10-1993;Null;166,62;166,62;166,62;166,62
14-10-1993;Null;164,95;164,95;164,95;164,95
13-10-1993;Null;164,36;164,36;164,36;164,36
12-10-1993;Null;164,46;164,46;164,46;164,46
11-10-1993;Null;164,31;164,31;164,31;164,31
8-10-1993;Null;163,71;163,71;163,71;163,71
7-10-1993;Null;163,58;163,58;163,58;163,58
6-10-1993;Null;164,21;164,21;164,21;164,21
5-10-1993;Null;162,44;162,44;162,44;162,44
4-10-1993;Null;160,61;160,61;160,61;160,61
1-10-1993;Null;159,63;159,63;159,63;159,63
30-9-1993;Null;158,75;158,75;158,75;158,75
29-9-1993;Null;157,6;157,6;157,6;157,6
28-9-1993;Null;158;158;158;158
27-9-1993;Null;158,07;158,07;158,07;158,07
24-9-1993;Null;156,87;156,87;156,87;156,87
23-9-1993;Null;157,14;157,14;157,14;157,14
22-9-1993;Null;156,61;156,61;156,61;156,61
21-9-1993;Null;157,64;157,64;157,64;157,64
20-9-1993;Null;158,51;158,51;158,51;158,51
17-9-1993;Null;157,03;157,03;157,03;157,03
16-9-1993;Null;156,8;156,8;156,8;156,8
15-9-1993;Null;155,87;155,87;155,87;155,87
14-9-1993;Null;159,56;159,56;159,56;159,56
13-9-1993;Null;158,23;158,23;158,23;158,23
10-9-1993;Null;157,86;157,86;157,86;157,86
9-9-1993;Null;157,41;157,41;157,41;157,41
8-9-1993;Null;156,86;156,86;156,86;156,86
7-9-1993;Null;159,92;159,92;159,92;159,92
6-9-1993;Null;160,76;160,76;160,76;160,76
3-9-1993;Null;160,81;160,81;160,81;160,81
2-9-1993;Null;163,38;163,38;163,38;163,38
1-9-1993;Null;164,53;164,53;164,53;164,53
31-8-1993;Null;165,94;165,94;165,94;165,94
30-8-1993;Null;164,7;164,7;164,7;164,7
27-8-1993;Null;162,51;162,51;162,51;162,51
26-8-1993;Null;161,29;161,29;161,29;161,29
25-8-1993;Null;162,67;162,67;162,67;162,67
24-8-1993;Null;161,44;161,44;161,44;161,44
23-8-1993;Null;160,63;160,63;160,63;160,63
20-8-1993;Null;161,22;161,22;161,22;161,22
19-8-1993;Null;161,33;161,33;161,33;161,33
18-8-1993;Null;161,34;161,34;161,34;161,34
17-8-1993;Null;159,33;159,33;159,33;159,33
16-8-1993;Null;159,18;159,18;159,18;159,18
13-8-1993;Null;158,67;158,67;158,67;158,67
12-8-1993;Null;159,14;159,14;159,14;159,14
11-8-1993;Null;158,01;158,01;158,01;158,01
10-8-1993;Null;156,16;156,16;156,16;156,16
9-8-1993;Null;155,35;155,35;155,35;155,35
6-8-1993;Null;154,65;154,65;154,65;154,65
5-8-1993;Null;154,81;154,81;154,81;154,81
4-8-1993;Null;154,53;154,53;154,53;154,53
3-8-1993;Null;155,07;155,07;155,07;155,07
2-8-1993;Null;152,84;152,84;152,84;152,84
30-7-1993;Null;153,8;153,8;153,8;153,8
29-7-1993;Null;153,33;153,33;153,33;153,33
28-7-1993;Null;152,04;152,04;152,04;152,04
27-7-1993;Null;152,04;152,04;152,04;152,04
26-7-1993;Null;151,45;151,45;151,45;151,45
23-7-1993;Null;150,06;150,06;150,06;150,06
22-7-1993;Null;150,17;150,17;150,17;150,17
21-7-1993;Null;148,72;148,72;148,72;148,72
20-7-1993;Null;149,95;149,95;149,95;149,95
19-7-1993;Null;152,35;152,35;152,35;152,35
16-7-1993;Null;151,43;151,43;151,43;151,43
15-7-1993;Null;150,56;150,56;150,56;150,56
14-7-1993;Null;150,82;150,82;150,82;150,82
13-7-1993;Null;150,92;150,92;150,92;150,92
12-7-1993;Null;151,06;151,06;151,06;151,06
9-7-1993;Null;151,02;151,02;151,02;151,02
8-7-1993;Null;150,66;150,66;150,66;150,66
7-7-1993;Null;148,36;148,36;148,36;148,36
6-7-1993;Null;147,3;147,3;147,3;147,3
5-7-1993;Null;146,31;146,31;146,31;146,31
2-7-1993;Null;146,87;146,87;146,87;146,87
1-7-1993;Null;147,45;147,45;147,45;147,45
30-6-1993;Null;147,12;147,12;147,12;147,12
29-6-1993;Null;146,62;146,62;146,62;146,62
28-6-1993;Null;147,36;147,36;147,36;147,36
25-6-1993;Null;146,11;146,11;146,11;146,11
24-6-1993;Null;145,85;145,85;145,85;145,85
23-6-1993;Null;146,03;146,03;146,03;146,03
22-6-1993;Null;145,86;145,86;145,86;145,86
21-6-1993;Null;144,82;144,82;144,82;144,82
18-6-1993;Null;143,36;143,36;143,36;143,36
17-6-1993;Null;143,22;143,22;143,22;143,22
16-6-1993;Null;143,93;143,93;143,93;143,93
15-6-1993;Null;143,34;143,34;143,34;143,34
14-6-1993;Null;143,51;143,51;143,51;143,51
11-6-1993;Null;142,07;142,07;142,07;142,07
10-6-1993;Null;142,36;142,36;142,36;142,36
9-6-1993;Null;142,07;142,07;142,07;142,07
8-6-1993;Null;140,62;140,62;140,62;140,62
7-6-1993;Null;140,47;140,47;140,47;140,47
4-6-1993;Null;139,28;139,28;139,28;139,28
3-6-1993;Null;139,36;139,36;139,36;139,36
2-6-1993;Null;139,23;139,23;139,23;139,23
1-6-1993;Null;138,74;138,74;138,74;138,74
28-5-1993;Null;139,89;139,89;139,89;139,89
27-5-1993;Null;141,38;141,38;141,38;141,38
26-5-1993;Null;141,15;141,15;141,15;141,15
25-5-1993;Null;140,75;140,75;140,75;140,75
24-5-1993;Null;139,38;139,38;139,38;139,38
21-5-1993;Null;138,62;138,62;138,62;138,62
19-5-1993;Null;138,4;138,4;138,4;138,4
18-5-1993;Null;140,09;140,09;140,09;140,09
17-5-1993;Null;140,44;140,44;140,44;140,44
14-5-1993;Null;141,42;141,42;141,42;141,42
13-5-1993;Null;142,54;142,54;142,54;142,54
12-5-1993;Null;144,07;144,07;144,07;144,07
11-5-1993;Null;143,61;143,61;143,61;143,61
10-5-1993;Null;143,59;143,59;143,59;143,59
7-5-1993;Null;142,6;142,6;142,6;142,6
6-5-1993;Null;142,56;142,56;142,56;142,56
5-5-1993;Null;143,3;143,3;143,3;143,3
4-5-1993;Null;142,44;142,44;142,44;142,44
3-5-1993;Null;142,36;142,36;142,36;142,36
29-4-1993;Null;142,5;142,5;142,5;142,5
28-4-1993;Null;144,01;144,01;144,01;144,01
27-4-1993;Null;144,15;144,15;144,15;144,15
26-4-1993;Null;145,15;145,15;145,15;145,15
23-4-1993;Null;146,06;146,06;146,06;146,06
22-4-1993;Null;147,47;147,47;147,47;147,47
21-4-1993;Null;146,75;146,75;146,75;146,75
20-4-1993;Null;146,9;146,9;146,9;146,9
19-4-1993;Null;147,51;147,51;147,51;147,51
16-4-1993;Null;147;147;147;147
15-4-1993;Null;146,71;146,71;146,71;146,71
14-4-1993;Null;146,04;146,04;146,04;146,04
13-4-1993;Null;145,4;145,4;145,4;145,4
8-4-1993;Null;144,47;144,47;144,47;144,47
7-4-1993;Null;144,18;144,18;144,18;144,18
6-4-1993;Null;144,9;144,9;144,9;144,9
5-4-1993;Null;143,35;143,35;143,35;143,35
2-4-1993;Null;143,68;143,68;143,68;143,68
1-4-1993;Null;143,78;143,78;143,78;143,78
31-3-1993;Null;144,53;144,53;144,53;144,53
30-3-1993;Null;144,16;144,16;144,16;144,16
29-3-1993;Null;143,08;143,08;143,08;143,08
26-3-1993;Null;143,09;143,09;143,09;143,09
25-3-1993;Null;142,37;142,37;142,37;142,37
24-3-1993;Null;142,54;142,54;142,54;142,54
23-3-1993;Null;143,23;143,23;143,23;143,23
22-3-1993;Null;143,15;143,15;143,15;143,15
19-3-1993;Null;144,9;144,9;144,9;144,9
18-3-1993;Null;144,51;144,51;144,51;144,51
17-3-1993;Null;143,79;143,79;143,79;143,79
16-3-1993;Null;143,82;143,82;143,82;143,82
15-3-1993;Null;143,76;143,76;143,76;143,76
12-3-1993;Null;142,33;142,33;142,33;142,33
11-3-1993;Null;144,69;144,69;144,69;144,69
10-3-1993;Null;144,44;144,44;144,44;144,44
9-3-1993;Null;143,25;143,25;143,25;143,25
8-3-1993;Null;142,16;142,16;142,16;142,16
5-3-1993;Null;141,33;141,33;141,33;141,33
4-3-1993;Null;140,06;140,06;140,06;140,06
3-3-1993;Null;139;139;139;139
2-3-1993;Null;138,64;138,64;138,64;138,64
